"","gene","model","correlation","pval","r2","lambda","fdr","Measure","Organ"
"315","IL17B","free.lambda",-0.0337068148780277,0.640414663950295,0.882666009773749,1,0.794189195264861,"RPKM","Testis"
"833","ZNF444","fix.lambda",-0.285372295955389,0.641646442601337,0.18784303197694,0.35495198492885,0.7945534164961,"RPKM","Testis"
"399","MFHAS1","no.lambda",-0.281460009566011,0.646423468797068,0.0792197404393437,0,0.799300259957834,"RPKM","Testis"
"242","FBXW7","no.lambda",0.278060614458395,0.650578885279306,0.0773177078643592,0,0.802608787985866,"RPKM","Testis"
"5916","RIBC2","no.lambda",0.277720908421636,0.65099437703222,0.0771289052135321,0,0.802608787985866,"RPKM","Testis"
"244","FER","no.lambda",-0.276309345789267,0.652721313211138,0.0763468506332298,0,0.803568244607317,"RPKM","Testis"
"8210","BCAS1","no.lambda",0.275127588533153,0.654167651094081,0.0756951856522785,0,0.804179971664277,"RPKM","Testis"
"6215","SCMH1","fix.lambda",-0.272523189062837,0.65735692131402,0.487915912998851,0.999933893038648,0.806084557797852,"RPKM","Testis"
"673","SMURF1","no.lambda",-0.272308177615535,0.657620341721742,0.0741517391842238,0,0.806084557797852,"RPKM","Testis"
"1302","CGN","no.lambda",-0.270010716757169,0.660435960761321,0.0729057842605698,0,0.807884170867427,"RPKM","Testis"
"815","ZC3H7B","no.lambda",0.269553802169971,0.660996139800622,0.0726592545277924,0,0.807884170867427,"RPKM","Testis"
"494","PDE1A","fix.lambda",-0.267860846828701,0.663072397031192,0.612775855553495,0.999933893038648,0.809254063811843,"RPKM","Testis"
"215","ETS2","no.lambda",-0.266076796379777,0.665261481025037,0.0707968630270291,0,0.810757517162887,"RPKM","Testis"
"1462","COG3","no.lambda",0.259435912727107,0.673419798780154,0.0673069922724109,0,0.811360696396573,"RPKM","Testis"
"327","ITM2B","no.lambda",0.259498166577213,0.673343258199276,0.0673392941836628,0,0.811360696396573,"RPKM","Testis"
"535","PLIN3","no.lambda",-0.260243118225965,0.672427337560784,0.0677264788501174,0,0.811360696396573,"RPKM","Testis"
"544","PPHLN1","no.lambda",-0.262889625809704,0.669175002053485,0.0691109582213567,0,0.811360696396573,"RPKM","Testis"
"617","SCAPER","free.lambda",-0.731865196511528,0.669454794996507,0.79433204695759,1,0.811360696396573,"RPKM","Testis"
"657","SLC35G2","no.lambda",0.260321961678607,0.672330416752403,0.0677675195762616,0,0.811360696396573,"RPKM","Testis"
"789","UBXN6","no.lambda",0.261109623064748,0.671362210849976,0.0681782346432594,0,0.811360696396573,"RPKM","Testis"
"8101","XPO4","free.lambda",0.305282426088827,0.66745571349878,0.995292622736594,1,0.811360696396573,"RPKM","Testis"
"982","CACNA2D2","no.lambda",-0.256854031516473,0.676595726617986,0.0659739944268514,0,0.812874582192105,"RPKM","Testis"
"712","TAGLN","no.lambda",0.257448633695166,0.675864115541316,0.0662797997101351,0,0.812874582192105,"RPKM","Testis"
"188","DNAJC10","fix.lambda",-0.254435841982558,0.679572349300164,0.0556932364525664,0.418041936600133,0.815294305746798,"RPKM","Testis"
"457","NOL7","no.lambda",-0.250562054995701,0.684344787666753,0.0627813435588115,0,0.817545888792299,"RPKM","Testis"
"479","OSER1","free.lambda",0.0320117502953562,0.683933816176725,0.903317930671808,0,0.817545888792299,"RPKM","Testis"
"704","SVOPL","fix.lambda",0.250969265114331,0.683842878113219,0.224429363090824,0.402322720974931,0.817545888792299,"RPKM","Testis"
"552","PPP1R27","no.lambda",-0.248472031779864,0.686921710491793,0.0617383536852111,0,0.819468575755702,"RPKM","Testis"
"385","MAOB","no.lambda",0.244818546217582,0.691429759192512,0.059936122995514,0,0.822529502859632,"RPKM","Testis"
"720","TDRD5","free.lambda",0.0298018883326388,0.691392929828114,0.997163982213304,0,0.822529502859632,"RPKM","Testis"
"6713","ATG3","no.lambda",-0.238859611567572,0.698791698890873,0.0570539106313692,0,0.826304751750278,"RPKM","Testis"
"253","FRMD6","free.lambda",0.334265514697677,0.701187786452494,0.831946286997081,1,0.826304751750278,"RPKM","Testis"
"403","MGAT5","no.lambda",-0.24137752188616,0.695679575820243,0.058263110211296,0,0.826304751750278,"RPKM","Testis"
"569","PTK2","no.lambda",-0.23672447230095,0.701432250895455,0.0560384772771038,0,0.826304751750278,"RPKM","Testis"
"572","PWWP2A","no.lambda",-0.239743444751473,0.697699059889784,0.0574769173720788,0,0.826304751750278,"RPKM","Testis"
"733","TGM7","free.lambda",0.261916665911969,0.70107488872632,0.596692266123616,1,0.826304751750278,"RPKM","Testis"
"783","UBA2","free.lambda",-0.157670984869526,0.698824133325444,0.816503385780935,0,0.826304751750278,"RPKM","Testis"
"296","HIBADH","free.lambda",-0.096075882761045,0.703794885568182,0.860885079881776,0,0.827936483439237,"RPKM","Testis"
"392","MBNL3","no.lambda",-0.232876795447012,0.706194316350725,0.0542315982560329,0,0.828457875275712,"RPKM","Testis"
"5117","PHACTR2","no.lambda",0.233089872590345,0.70593046682763,0.0543308915783474,0,0.828457875275712,"RPKM","Testis"
"288","GUCY1A2","no.lambda",-0.231383890150065,0.708043212609081,0.0535385040157607,0,0.829478009792381,"RPKM","Testis"
"342","KDM5B","no.lambda",-0.230206834939948,0.709501427180927,0.0529951854569025,0,0.83003827185393,"RPKM","Testis"
"383","MANBA","no.lambda",-0.229019718243447,0.710972517118885,0.0524500336426925,0,0.830612030344408,"RPKM","Testis"
"992","CAND2","free.lambda",0.0129561493239657,0.71338653077298,0.684496560605303,1,0.83113946570112,"RPKM","Testis"
"422","MTHFD1","no.lambda",-0.22729457962876,0.713111096592035,0.0516628283428865,0,0.83113946570112,"RPKM","Testis"
"248","FKBPL","free.lambda",-0.256561066035808,0.715306801487168,0.840110681812125,1,0.832161105538914,"RPKM","Testis"
"586","RELL2","no.lambda",-0.224781213919107,0.716228389537035,0.0505265961423439,0,0.832161105538914,"RPKM","Testis"
"616","SCAND1","no.lambda",-0.220152892323305,0.721973679751198,0.0484672943468507,0,0.83768726951954,"RPKM","Testis"
"689","SRD5A3","no.lambda",-0.21690747702649,0.72600598398663,0.0470488556747731,0,0.840064301142999,"RPKM","Testis"
"775","TTC39C","no.lambda",0.217254934169472,0.725574148920401,0.0471997044792676,0,0.840064301142999,"RPKM","Testis"
"7810","BANF2","no.lambda",-0.212901920221962,0.730986863194608,0.0453272256737094,0,0.844673769612323,"RPKM","Testis"
"1917","DPH6","free.lambda",-0.475362514989181,0.735207211330151,0.999789956398685,0,0.844734015424192,"RPKM","Testis"
"243","FCER1G","no.lambda",0.211861351891729,0.732281520491389,0.0448852339966113,0,0.844734015424192,"RPKM","Testis"
"589","RHOBTB3","no.lambda",-0.209905437317753,0.734715859682808,0.0440602952820828,0,0.844734015424192,"RPKM","Testis"
"748","TMEM60","no.lambda",-0.209723015598935,0.734942967439873,0.0439837421726892,0,0.844734015424192,"RPKM","Testis"
"839","ZNF740","no.lambda",0.208853442760243,0.736025623828871,0.0436197589911395,0,0.844734015424192,"RPKM","Testis"
"818","ZDHHC6","no.lambda",0.206988790160028,0.738347881482127,0.0428443596287387,0,0.846252578640544,"RPKM","Testis"
"628","SEMA4C","free.lambda",-0.250301542212463,0.742477422444644,0.56563980203067,1,0.849835644338667,"RPKM","Testis"
"4817","AP4S1","no.lambda",-0.200143307689889,0.746881301115142,0.0400573439926882,0,0.851424578794785,"RPKM","Testis"
"764","TRIM29","no.lambda",-0.200613654170675,0.746294583832708,0.040245838416319,0,0.851424578794785,"RPKM","Testis"
"787","UBAP1","free.lambda",-0.057860056925029,0.74658484523587,0.812124485914391,1,0.851424578794785,"RPKM","Testis"
"5316","PLD5","free.lambda",-0.21344173877373,0.750910021520553,0.848649451261746,1,0.854866650843963,"RPKM","Testis"
"566","PSPC1","no.lambda",-0.195932424900413,0.752136582833124,0.0383895121784021,0,0.855113672026384,"RPKM","Testis"
"370","LRGUK","fix.lambda",0.194058177726769,0.754477126321713,0.30820410703257,0.999930325336201,0.855241174602334,"RPKM","Testis"
"498","PDGFRL","no.lambda",-0.193417090619894,0.755277920428035,0.0374101716012345,0,0.855241174602334,"RPKM","Testis"
"824","ZFYVE16","no.lambda",-0.194244632735471,0.754244249892935,0.037730976112514,0,0.855241174602334,"RPKM","Testis"
"444","NEK2","no.lambda",0.192579433314075,0.756324419136374,0.0370868350234436,0,0.855282754350479,"RPKM","Testis"
"485","P4HA1","no.lambda",0.189414876877371,0.760279475031611,0.0358779939848541,0,0.85746566624737,"RPKM","Testis"
"780","TXLNB","fix.lambda",-0.189540614253829,0.760122283166034,0.220529834043422,0.999933893038648,0.85746566624737,"RPKM","Testis"
"542","POLR1C","fix.lambda",-0.183550578853326,0.767615128921751,0.259983113944698,0.74026535801157,0.863895429395604,"RPKM","Testis"
"643","SLC12A5","fix.lambda",0.183226821376777,0.768020375838123,0.647523874236592,0.966876833782002,0.863895429395604,"RPKM","Testis"
"367","LNX1","no.lambda",-0.18074715107686,0.771124859069695,0.0326695320251623,0,0.864869096126982,"RPKM","Testis"
"5717","PUF60","no.lambda",0.180304772019844,0.771678856996991,0.0325098109168737,0,0.864869096126982,"RPKM","Testis"
"603","RSBN1L","no.lambda",-0.180088850143974,0.771949275881934,0.0324319943658079,0,0.864869096126982,"RPKM","Testis"
"499","PDIA6","free.lambda",-0.168399925147583,0.774220802157222,0.776212068872907,0,0.866268189467856,"RPKM","Testis"
"432","MYO5A","no.lambda",0.177216584336499,0.775547517298521,0.0314057196594295,0,0.866296972028605,"RPKM","Testis"
"530","PLD3","no.lambda",0.176622425153684,0.776292091817841,0.0311954826134752,0,0.866296972028605,"RPKM","Testis"
"2117","ERN1","fix.lambda",-0.170210426425733,0.784332385527866,0.682901575512163,0.999933893038648,0.874117803344872,"RPKM","Testis"
"3317","ALAS1","fix.lambda",-0.168319728628882,0.786704978022067,0.535686999575023,0.999933893038648,0.875609876983824,"RPKM","Testis"
"350","KLHL3","free.lambda",0.525326676950926,0.790737679307531,0.888250564429138,0,0.876885772842935,"RPKM","Testis"
"629","SESTD1","no.lambda",0.164932706341852,0.79095717880992,0.0272027958137314,0,0.876885772842935,"RPKM","Testis"
"804","WDFY3","no.lambda",0.165501030273375,0.790243506993448,0.0273905901935064,0,0.876885772842935,"RPKM","Testis"
"176","DERA","no.lambda",-0.161197691412041,0.795649092415457,0.0259846940388735,0,0.87978430975965,"RPKM","Testis"
"379","LTBP2","free.lambda",-0.194501212766452,0.795053718635248,0.520931492309754,1,0.87978430975965,"RPKM","Testis"
"354","L3MBTL4","fix.lambda",0.155794454359296,0.802441751340928,0.581581901821298,0.999933893038648,0.881932393623271,"RPKM","Testis"
"357","LAPTM5","no.lambda",0.155829401776916,0.80239776969397,0.0242828045773577,0,0.881932393623271,"RPKM","Testis"
"556","PRICKLE1","no.lambda",-0.154763482705978,0.803738475983126,0.0239517373513259,0,0.881932393623271,"RPKM","Testis"
"5817","RBM46","no.lambda",-0.158745811452991,0.798730702562771,0.0252002348810343,0,0.881932393623271,"RPKM","Testis"
"696","ST3GAL5","no.lambda",0.155382299981259,0.802960116171059,0.024143658068858,0,0.881932393623271,"RPKM","Testis"
"840","ZNF75A","no.lambda",-0.154683418432214,0.803839206466547,0.0239269575094098,0,0.881932393623271,"RPKM","Testis"
"776","TTC7A","fix.lambda",0.152041974855431,0.807162604067304,0.493862547189374,0.999933893038648,0.884433021532996,"RPKM","Testis"
"6514","ATF7IP2","no.lambda",-0.149480621577396,0.810386548332289,0.0223444541618796,0,0.885674072822514,"RPKM","Testis"
"235","FBXL17","no.lambda",-0.150074320468993,0.809639144315655,0.0225223020015772,0,0.885674072822514,"RPKM","Testis"
"468","NUDT1","no.lambda",0.147162946633741,0.81330485490637,0.0216569327147181,0,0.887718056837236,"RPKM","Testis"
"3817","ANKDD1A","no.lambda",-0.141308538709114,0.820680957345983,0.0199681042609882,0,0.892319346433951,"RPKM","Testis"
"1002","CAPN7","no.lambda",0.142597045499173,0.81905699497302,0.0203339181190576,0,0.892319346433951,"RPKM","Testis"
"1402","CLSPN","free.lambda",0.790498377905206,0.819742868561209,0.913024328771562,0,0.892319346433951,"RPKM","Testis"
"467","NUB1","no.lambda",-0.139620487667884,0.822808952152347,0.0194938793993099,0,0.893486131375689,"RPKM","Testis"
"1222","CDK12","no.lambda",-0.135929125115019,0.827464104870626,0.018476728547603,0,0.896243090569591,"RPKM","Testis"
"433","MYO6","no.lambda",-0.136341175039976,0.826944349597944,0.0185889177803946,0,0.896243090569591,"RPKM","Testis"
"5317","ARHGAP32","free.lambda",0.316244015734634,0.832276019484714,0.668172486819106,1,0.90030368902114,"RPKM","Testis"
"218","EXOG","no.lambda",0.128945819649121,0.836277184881255,0.016627025983784,0,0.903478030094928,"RPKM","Testis"
"518","PIGC","no.lambda",0.128073092423853,0.837379186601415,0.0164027135767506,0,0.90351614146675,"RPKM","Testis"
"1322","CHDH","no.lambda",0.124193629039547,0.842279209571444,0.0154240561050052,0,0.907646934487294,"RPKM","Testis"
"757","TOP2A","free.lambda",0.203525297807136,0.844459571019344,0.999720219538562,0,0.908840224464275,"RPKM","Testis"
"1252","CDYL","no.lambda",-0.121151731570419,0.846123020491781,0.0146777405471563,0,0.909474871010836,"RPKM","Testis"
"397","MEP1B","free.lambda",-0.145889791313028,0.851221170578891,0.998721678516709,1,0.913795096933233,"RPKM","Testis"
"593","RMDN1","no.lambda",-0.112427411487719,0.857155102476277,0.0126399240778381,0,0.919000470629628,"RPKM","Testis"
"307","IFIT3","no.lambda",0.105864679921479,0.865461098399813,0.011207331194498,0,0.925128713918049,"RPKM","Testis"
"4417","NDUFAF6","no.lambda",0.10532242191859,0.866147662499425,0.0110928133478095,0,0.925128713918049,"RPKM","Testis"
"450","NID1","no.lambda",0.1056997050886,0.865669985845987,0.0111724261399183,0,0.925128713918049,"RPKM","Testis"
"634","SH2D3C","free.lambda",-0.00314260103664148,0.873511649246485,0.999452957691651,0,0.931819101903996,"RPKM","Testis"
"286","GTF2H1","no.lambda",-0.0957972798463171,0.878213942387978,0.00917711734970128,0,0.935656866921531,"RPKM","Testis"
"1332","CHRNB2","no.lambda",0.0919849936614748,0.883046441968783,0.00846123887258088,0,0.939623538125075,"RPKM","Testis"
"430","MYH9","no.lambda",0.088811092971625,0.887071037035378,0.00788740914807706,0,0.942721666711374,"RPKM","Testis"
"372","LRP12","no.lambda",-0.0857230693635767,0.890987827502327,0.00734844380755928,0,0.945392872386532,"RPKM","Testis"
"669","SLC8A1","fix.lambda",-0.0850695188640288,0.891816889063564,0.615765020257215,0.999933893038648,0.945392872386532,"RPKM","Testis"
"972","CA8","free.lambda",-0.199676376079036,0.895970521599014,0.373045483841405,0,0.948608789742956,"RPKM","Testis"
"376","LRRC57","free.lambda",-0.101294894090452,0.901309614280786,0.835073232236437,1,0.953070216349346,"RPKM","Testis"
"217","EXOC6","no.lambda",-0.0714515391114556,0.909102547575383,0.00510532199938929,0,0.955347218109614,"RPKM","Testis"
"276","GNAI3","free.lambda",-0.852237235228632,0.907498627653095,0.954170866362158,0,0.955347218109614,"RPKM","Testis"
"503","PENK","fix.lambda",0.0724230043772806,0.907868837462886,0.0675825199620148,0.468375090337626,0.955347218109614,"RPKM","Testis"
"584","RCBTB2","no.lambda",-0.0717297944286506,0.908749173588043,0.00514516266885057,0,0.955347218109614,"RPKM","Testis"
"799","USP50","free.lambda",-0.099425080348432,0.904689799253716,0.605239211228062,1,0.955347218109614,"RPKM","Testis"
"270","GIMAP4","no.lambda",-0.0693180258218563,0.911812272230274,0.00480498950109776,0,0.957007428226818,"RPKM","Testis"
"159","CRTAC1","free.lambda",-0.0105017960717117,0.915747611964114,0.99568686383299,0,0.959948301155451,"RPKM","Testis"
"7511","TMX1","no.lambda",0.0598327537967356,0.923864058765445,0.00357995766059382,0,0.967259403923773,"RPKM","Testis"
"184","DKK4","free.lambda",-0.154793718282586,0.92700448700459,0.929728444843173,1,0.967771052416791,"RPKM","Testis"
"320","IPO4","fix.lambda",-0.0567515324624726,0.927780513060725,0.149669925180715,0.645269486766963,0.967771052416791,"RPKM","Testis"
"388","MAPK10","fix.lambda",-0.0583440908345588,0.925756159623632,0.408728156762023,0.708337789985594,0.967771052416791,"RPKM","Testis"
"169","DAZL","free.lambda",-0.313871089643909,0.933045261161816,0.867224766662696,1,0.971310548785753,"RPKM","Testis"
"627","SEMA3C","free.lambda",-0.366841406771907,0.933639037610056,0.815717861198998,0,0.971310548785753,"RPKM","Testis"
"805","WFDC5","free.lambda",-0.727615430207851,0.934614046352289,0.975993336068241,0,0.971310548785753,"RPKM","Testis"
"1019","ACE2","free.lambda",-0.341010014008172,0.937091564972647,0.975994942416426,0,0.971633159387745,"RPKM","Testis"
"3517","KLK12","free.lambda",0.0244442633972762,0.937218761770706,0.9024149781522,0,0.971633159387745,"RPKM","Testis"
"338","KCNG1","free.lambda",-0.524985519369581,0.942136013499214,0.993264540367216,0,0.973715191053844,"RPKM","Testis"
"517","PHTF2","fix.lambda",-0.0450375042334022,0.942675863830168,0.0260914814951279,0.412106567477833,0.973715191053844,"RPKM","Testis"
"825","ZFYVE27","no.lambda",-0.0467916139803705,0.940444812799097,0.00218945522976222,0,0.973715191053844,"RPKM","Testis"
"4107","ABCB11","free.lambda",0.0177440410140163,0.945284058981809,0.660964529010295,1,0.974946586444279,"RPKM","Testis"
"2217","AFAP1L1","no.lambda",-0.0413856656849439,0.947321181397451,0.00171277322283236,0,0.974946586444279,"RPKM","Testis"
"837","ZNF609","no.lambda",-0.0417461357841939,0.946862621487375,0.00174273921125845,0,0.974946586444279,"RPKM","Testis"
"592","RLF","no.lambda",0.0398981648225457,0.94921356885095,0.00159186298618386,0,0.975708607787323,"RPKM","Testis"
"154","CREB3L2","free.lambda",0.124263672899047,0.95081491570907,0.999756475920448,0,0.976169980127978,"RPKM","Testis"
"932","BRCA2","no.lambda",0.0357765362700711,0.954457613304715,0.0012799608450218,0,0.978176792553905,"RPKM","Testis"
"7311","TGFB1","free.lambda",-0.357672000160387,0.955079347629373,0.999755016676253,0,0.978176792553905,"RPKM","Testis"
"653","SLC25A32","no.lambda",-0.033862599415581,0.956893036606462,0.00114667585240413,0,0.978850727059992,"RPKM","Testis"
"827","ZNF19","no.lambda",0.0329190833580733,0.958093703272947,0.00108366549854944,0,0.978896702861503,"RPKM","Testis"
"695","ST14","no.lambda",0.0312017424995157,0.960279154489165,0.000973548740564656,0,0.979947522713642,"RPKM","Testis"
"516","PHLPP1","free.lambda",-0.452235073843764,0.962526651158664,0.829120621072415,0,0.981059053587712,"RPKM","Testis"
"2517","FPGS","no.lambda",-0.0241858322017202,0.96920863829332,0.000584954715089125,0,0.985230300184994,"RPKM","Testis"
"786","UBAC1","no.lambda",0.0234787247288123,0.970108701716983,0.000551250671419257,0,0.985230300184994,"RPKM","Testis"
